,Loyalty#,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType
14818,326961,Willette,Huttar,Willette Huttar,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,College,Suburban,0.0,Divorced,Star,8/29/2016,,7619.48,Standard
14819,472540,Felicita,Lupo,Felicita Lupo,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Bachelor,Suburban,64749.0,Married,Star,5/5/2019,,7619.52,Standard
14820,411298,Loren,Kemble,Loren Kemble,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,36084.0,Divorced,Star,6/11/2019,,7627.31,2021 Promotion
14821,823761,Alissa,Tomala,Alissa Tomala,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Rural,93004.0,Married,Star,7/4/2015,,7627.66,Standard
14822,674497,Danyell,Cowley,Danyell Cowley,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,College,Rural,0.0,Single,Star,1/6/2017,,7628.75,Standard
14823,645653,Mauro,Rogado,Mauro Rogado,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Urban,30262.0,Married,Star,6/1/2018,,7635.88,Standard
14824,663918,Minh,Vayner,Minh Vayner,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,College,Urban,0.0,Single,Star,12/18/2016,,7636.28,Standard
14825,868744,Alta,Eger,Alta Eger,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Urban,0.0,Single,Star,9/9/2018,,7637.11,Standard
14826,277281,Tyisha,Montes,Tyisha Montes,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,College,Rural,0.0,Married,Star,9/11/2019,,7643.07,Standard
14827,127127,Kirstin,Glinski,Kirstin Glinski,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,High School or Below,Urban,26526.0,Married,Star,4/23/2018,,7644.68,Standard
14828,561640,Christinia,Meile,Christinia Meile,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,High School or Below,Rural,26526.0,Married,Star,9/12/2015,,7644.68,Standard
14829,969277,Berenice,Hastert,Berenice Hastert,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Rural,43838.0,Married,Star,3/24/2019,,7644.76,Standard
14830,896853,Mayola,Mcclimens,Mayola Mcclimens,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,College,Urban,0.0,Married,Star,5/20/2021,,7645.86,Standard
14831,557640,Valery,Treso,Valery Treso,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Rural,91512.0,Married,Star,12/3/2018,,7647.45,Standard
14832,511922,Daryl,Lizama,Daryl Lizama,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Rural,91071.0,Married,Star,8/28/2020,,7648.26,Standard
14833,184045,Maryln,Cavalli,Maryln Cavalli,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Bachelor,Urban,52705.0,Married,Star,2/2/2021,,7649.28,2021 Promotion
14834,368391,Evalyn,Barella,Evalyn Barella,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,Bachelor,Urban,53330.0,Single,Star,2/20/2021,,7651.1,2021 Promotion
14835,672635,Maximina,Hiscox,Maximina Hiscox,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Suburban,53330.0,Single,Star,4/28/2021,,7651.1,2021 Promotion
14836,131001,Lamont,Bien,Lamont Bien,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,College,Suburban,0.0,Single,Star,5/30/2018,,7659.72,Standard
14837,209831,Mark,Mcgibney,Mark Mcgibney,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Urban,34837.0,Married,Star,12/9/2017,,7663.51,Standard
14838,313815,Dorthey,Roppolo,Dorthey Roppolo,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,College,Rural,0.0,Single,Star,3/21/2017,,7663.87,Standard
14839,991442,Melonie,Gerberich,Melonie Gerberich,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Bachelor,Urban,60184.0,Divorced,Star,9/13/2017,4/1/2021,7664.22,Standard
14840,853621,Dana,Klingelhoets,Dana Klingelhoets,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Rural,0.0,Single,Star,7/4/2021,,7664.81,Standard
14841,173548,Antonietta,Tenhoff,Antonietta Tenhoff,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,female,Bachelor,Rural,87864.0,Married,Star,9/29/2016,,7666.52,Standard
14842,937430,Genevive,Ditter,Genevive Ditter,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Suburban,87864.0,Married,Star,1/24/2016,,7666.52,Standard
14843,767089,Kanesha,Gady,Kanesha Gady,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Rural,62582.0,Married,Star,3/29/2018,,7671.85,Standard
14844,846950,Nicol,Vanconey,Nicol Vanconey,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,College,Suburban,0.0,Married,Star,7/27/2020,,7672.68,Standard
14845,910142,Hortense,Zuccaro,Hortense Zuccaro,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,College,Suburban,0.0,Married,Star,6/24/2016,,7672.68,Standard
14846,824486,Andres,Blais,Andres Blais,Canada,Prince Edward Island,Charlottetown,46.238239,-63.131069,C1A 6E8,female,Bachelor,Urban,62192.0,Single,Star,7/5/2016,,7684.89,Standard
14847,485258,Son,Collons,Son Collons,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Rural,31686.0,Married,Star,7/22/2020,3/22/2021,7685.4,Standard
14848,525765,Caroline,Degear,Caroline Degear,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Suburban,31686.0,Married,Star,4/16/2019,,7685.4,Standard
14849,924217,Sena,Henneke,Sena Henneke,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,male,College,Rural,0.0,Single,Star,11/23/2021,,7685.65,Standard
14850,795714,Sheba,Mcmackin,Sheba Mcmackin,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,College,Rural,0.0,Divorced,Star,12/17/2018,8/17/2019,7687.3,Standard
14851,969626,Nichole,Ricci,Nichole Ricci,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Bachelor,Urban,32303.0,Married,Star,5/15/2019,,7694.06,Standard
14852,564959,Rosalina,Dahlberg,Rosalina Dahlberg,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Urban,50147.0,Single,Star,9/9/2016,,7695.12,Standard
14853,722154,Armand,Foesch,Armand Foesch,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,male,Bachelor,Suburban,36765.0,Married,Star,9/29/2021,,7703.4,Standard
14854,736109,Griselda,Shih,Griselda Shih,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,Bachelor,Suburban,49088.0,Married,Star,5/13/2017,,7704.25,Standard
14855,994225,Tyler,Odonovan,Tyler Odonovan,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,30366.0,Single,Star,8/20/2017,,7704.96,Standard
14856,819246,Miles,Consoli,Miles Consoli,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Rural,25290.0,Single,Star,10/25/2016,11/1/2019,7705.28,Standard
14857,498923,Bea,Hoofard,Bea Hoofard,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Urban,0.0,Single,Star,4/3/2018,,7706.03,Standard
14858,569880,Luke,Mallonee,Luke Mallonee,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Suburban,48019.0,Married,Star,9/7/2015,,7706.04,Standard
14859,341185,Lovetta,Steudeman,Lovetta Steudeman,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,College,Rural,0.0,Single,Star,1/18/2017,,7707.81,Standard
14860,858106,Maribeth,Schlosberg,Maribeth Schlosberg,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Bachelor,Suburban,71134.0,Married,Star,5/24/2019,,7708.88,Standard
14861,900133,Lynetta,Dolley,Lynetta Dolley,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Suburban,77642.0,Married,Star,6/30/2020,,7710.91,Standard
14862,635805,Mechelle,Interrante,Mechelle Interrante,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Bachelor,Urban,63624.0,Married,Star,5/2/2021,,7712.44,Standard
14863,717308,Susana,Even,Susana Even,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,63624.0,Married,Star,6/2/2017,,7712.44,Standard
14864,625524,Jerrold,Springfield,Jerrold Springfield,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Bachelor,Rural,45506.0,Single,Star,9/27/2016,,7713.49,Standard
14865,723347,Tamara,Iburg,Tamara Iburg,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Urban,0.0,Married,Star,4/10/2020,,7713.82,Standard
14866,433116,Delphine,Duncil,Delphine Duncil,Canada,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,female,High School or Below,Rural,13154.0,Married,Star,1/11/2016,,7714.6,Standard
14867,547542,Kathey,Ingebretsen,Kathey Ingebretsen,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,female,High School or Below,Rural,13154.0,Married,Star,12/28/2018,,7714.6,Standard
14868,921410,Mable,Strevels,Mable Strevels,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Suburban,48784.0,Married,Star,3/14/2017,6/25/2017,7715.1,Standard
14869,685533,Santa,Silletto,Santa Silletto,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Urban,37376.0,Single,Star,6/4/2016,,7717.0,Standard
14870,492695,Jerold,Madenford,Jerold Madenford,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Suburban,67332.0,Married,Star,2/1/2021,,7720.16,2021 Promotion
14871,818114,Sandra,Schlieper,Sandra Schlieper,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Rural,67332.0,Married,Star,6/23/2016,,7720.16,Standard
14872,358586,Jospeh,Dearmon,Jospeh Dearmon,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Suburban,96748.0,Married,Star,9/9/2017,1/26/2018,7725.54,Standard
14873,505962,Lupe,Rodibaugh,Lupe Rodibaugh,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Urban,64859.0,Married,Star,1/2/2019,,7739.55,Standard
14874,857538,Alvera,Elsworth,Alvera Elsworth,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Doctor,Rural,26444.0,Married,Star,9/4/2018,,7744.64,Standard
14875,786624,Franklin,Bensinger,Franklin Bensinger,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Urban,22668.0,Single,Star,1/18/2019,,7750.12,Standard
14876,898427,Marcelo,Fiorilli,Marcelo Fiorilli,Canada,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,male,College,Urban,0.0,Single,Star,4/11/2021,,7751.86,2021 Promotion
14877,462128,Drema,Winek,Drema Winek,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Rural,67787.0,Married,Star,4/2/2020,,7751.93,Standard
14878,976004,Francie,Bridgett,Francie Bridgett,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Rural,67787.0,Married,Star,7/18/2021,,7751.93,Standard
14879,633339,Josie,Kleinsorge,Josie Kleinsorge,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,College,Urban,0.0,Single,Star,12/12/2021,,7754.67,Standard
14880,732081,Anthony,Merker,Anthony Merker,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,College,Suburban,0.0,Single,Star,7/3/2017,,7754.67,Standard
14881,908519,Caitlyn,Distefano,Caitlyn Distefano,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,College,Urban,0.0,Single,Star,8/25/2015,,7755.21,Standard
14882,930893,Refugio,Penwell,Refugio Penwell,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,College,Suburban,0.0,Single,Star,1/14/2018,,7755.21,Standard
14883,693625,Afton,Wintersteen,Afton Wintersteen,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,College,Suburban,0.0,Single,Star,10/14/2015,,7756.31,Standard
14884,596462,Tamika,Chenot,Tamika Chenot,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,College,Urban,0.0,Divorced,Star,3/17/2021,,7757.13,2021 Promotion
14885,196845,Vicky,Kenley,Vicky Kenley,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,49682.0,Single,Star,8/21/2017,,7757.92,Standard
14886,284442,Macie,Kirtland,Macie Kirtland,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,female,Doctor,Suburban,23827.0,Married,Star,1/27/2021,,7762.59,Standard
14887,234256,Xochitl,Maisano,Xochitl Maisano,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,Bachelor,Rural,58419.0,Married,Star,9/24/2016,,7764.27,Standard
14888,182490,Joslyn,Comden,Joslyn Comden,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,74365.0,Divorced,Star,2/14/2018,,7769.84,Standard
14889,985341,Aleshia,Ruelas,Aleshia Ruelas,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Rural,58467.0,Married,Star,1/31/2018,,7771.02,Standard
14890,537405,Brooke,Jobes,Brooke Jobes,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Rural,46182.0,Married,Star,2/5/2021,,7777.2,2021 Promotion
14891,193037,Dennis,Muni,Dennis Muni,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Rural,90969.0,Single,Star,1/29/2021,,7779.59,Standard
14892,277145,Murray,Nork,Murray Nork,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Urban,90969.0,Single,Star,1/20/2020,12/30/2021,7779.59,Standard
14893,550769,Vernice,Kociolek,Vernice Kociolek,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Urban,0.0,Married,Star,9/7/2020,,7780.9,Standard
14894,245066,Dixie,Hirz,Dixie Hirz,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,College,Urban,0.0,Married,Star,2/19/2021,,7781.0,2021 Promotion
14895,696431,Vera,Achin,Vera Achin,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,College,Rural,0.0,Married,Star,8/31/2016,,7781.0,Standard
14896,998507,Landon,Woleslagle,Landon Woleslagle,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Urban,57474.0,Divorced,Star,5/19/2020,,7781.9,Standard
14897,283822,Thea,Lanigan,Thea Lanigan,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Rural,44897.0,Married,Star,8/19/2019,,7785.0,Standard
14898,221345,Earlie,Seiters,Earlie Seiters,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Bachelor,Urban,20497.0,Married,Star,7/28/2018,,7785.67,Standard
14899,530119,Magdalene,Newville,Magdalene Newville,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Rural,83000.0,Married,Star,11/3/2020,,7786.68,Standard
14900,106946,Nohemi,Forno,Nohemi Forno,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Rural,32169.0,Married,Star,3/26/2019,,7796.0,Standard
14901,493800,Inga,Forrest,Inga Forrest,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Bachelor,Urban,70833.0,Married,Star,5/4/2017,,7804.02,Standard
14902,299204,Lakeesha,Baskind,Lakeesha Baskind,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Master,Rural,21073.0,Divorced,Star,3/10/2021,,7805.31,2021 Promotion
14903,352377,Bettyann,Lucic,Bettyann Lucic,Canada,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,female,Master,Rural,21073.0,Divorced,Star,1/28/2017,11/18/2021,7805.31,Standard
14904,680839,Candace,Pouch,Candace Pouch,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Master,Urban,21073.0,Divorced,Star,10/10/2019,,7805.31,Standard
14905,694158,Glennie,Gourd,Glennie Gourd,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Master,Rural,21073.0,Divorced,Star,7/15/2016,,7805.31,Standard
14906,310681,Robbie,Mccutcheon,Robbie Mccutcheon,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Rural,52162.0,Divorced,Star,8/24/2021,,7807.22,Standard
14907,439574,Lauri,Siddens,Lauri Siddens,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Urban,69161.0,Married,Star,8/29/2018,,7809.52,Standard
14908,610096,Earnest,Zomorodi,Earnest Zomorodi,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Urban,69161.0,Married,Star,10/18/2019,,7809.52,Standard
14909,656572,Lisette,Birden,Lisette Birden,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Rural,72353.0,Divorced,Star,12/3/2018,,7812.89,Standard
14910,971488,Shellie,Koon,Shellie Koon,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Master,Suburban,25859.0,Single,Star,7/21/2019,,7813.41,Standard
14911,973609,Katie,Momin,Katie Momin,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Master,Urban,25859.0,Single,Star,11/4/2021,,7813.41,Standard
14912,158995,Easter,Ingegneri,Easter Ingegneri,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,College,Suburban,0.0,Divorced,Star,10/19/2021,,7815.47,Standard
14913,442252,Andrew,Kleven,Andrew Kleven,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,College,Urban,0.0,Divorced,Star,3/24/2016,,7815.47,Standard
14914,365156,Martine,Rossano,Martine Rossano,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,College,Urban,0.0,Single,Star,6/21/2021,,7821.19,Standard
14915,757704,Nannie,Greenidge,Nannie Greenidge,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Urban,0.0,Single,Star,9/18/2021,,7821.19,Standard
14916,142800,Alica,Byram,Alica Byram,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Bachelor,Urban,32823.0,Married,Star,12/17/2021,,7824.37,Standard
14917,475034,Weldon,Giroir,Weldon Giroir,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Suburban,64543.0,Married,Star,4/20/2021,12/20/2021,7824.49,2021 Promotion
14918,694497,Lorraine,Chanin,Lorraine Chanin,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Urban,34644.0,Married,Star,2/6/2016,,7832.57,Standard
14919,644769,Dotty,Dreesman,Dotty Dreesman,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,College,Urban,0.0,Married,Star,1/17/2019,,7835.68,Standard
14920,751351,Bridgett,Todor,Bridgett Todor,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,49390.0,Married,Star,6/3/2017,,7835.93,Standard
14921,699243,Armandina,Blandon,Armandina Blandon,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,College,Rural,0.0,Married,Star,1/5/2020,,7838.07,Standard
14922,543449,Dung,Fullard,Dung Fullard,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,Bachelor,Urban,58414.0,Single,Star,7/8/2021,,7840.17,Standard
14923,756833,Yadira,Lefew,Yadira Lefew,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,male,Bachelor,Urban,58414.0,Single,Star,10/1/2016,,7840.17,Standard
14924,180140,Fernando,Leffers,Fernando Leffers,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Suburban,51001.0,Married,Star,6/30/2016,,7842.38,Standard
14925,108440,Pat,Eberth,Pat Eberth,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,male,Bachelor,Urban,94263.0,Married,Star,5/5/2016,,7842.87,Standard
14926,322294,Alva,Rosengarten,Alva Rosengarten,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,Bachelor,Suburban,54431.0,Married,Star,6/28/2021,,7849.13,Standard
14927,489856,Thanh,Marrison,Thanh Marrison,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Bachelor,Suburban,48943.0,Married,Star,4/29/2021,,7851.58,2021 Promotion
14928,702478,Nickolas,Staebell,Nickolas Staebell,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,Bachelor,Urban,25950.0,Married,Star,2/23/2018,,7851.9,Standard
14929,974617,Easter,Grotberg,Easter Grotberg,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Rural,36409.0,Married,Star,5/2/2020,,7854.77,Standard
14930,909242,Teri,Broomhead,Teri Broomhead,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Suburban,25378.0,Married,Star,8/24/2019,,7854.96,Standard
14931,847609,Merlin,Craig,Merlin Craig,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Rural,37229.0,Married,Star,10/10/2016,,7855.32,Standard
14932,200764,Joey,Snearly,Joey Snearly,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Urban,85067.0,Married,Star,10/29/2021,6/29/2019,7857.36,Standard
14933,386936,Nobuko,Wallberg,Nobuko Wallberg,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Suburban,85067.0,Married,Star,8/13/2021,,7857.36,Standard
14934,313461,Neil,Vallian,Neil Vallian,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Rural,20532.0,Divorced,Star,6/4/2015,,7858.05,Standard
14935,108528,Hipolito,Lisenby,Hipolito Lisenby,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Suburban,28937.0,Divorced,Star,5/10/2017,,7858.11,Standard
14936,671933,Amina,Bumgarner,Amina Bumgarner,Canada,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,female,College,Suburban,0.0,Single,Star,10/13/2017,,7859.41,Standard
14937,772438,Clorinda,Fussner,Clorinda Fussner,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,female,Bachelor,Rural,30374.0,Married,Star,11/28/2015,,7861.8,Standard
14938,263812,Essie,Castoreno,Essie Castoreno,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,College,Rural,0.0,Divorced,Star,11/7/2016,,7863.03,Standard
14939,593684,Jeniffer,Brownwood,Jeniffer Brownwood,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Suburban,24887.0,Single,Star,4/16/2018,,7868.1,Standard
14940,515639,Sybil,Flato,Sybil Flato,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Rural,57340.0,Single,Star,4/6/2019,6/24/2019,7868.17,Standard
14941,361827,Terica,Gatzow,Terica Gatzow,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Urban,75740.0,Married,Star,5/23/2019,,7870.36,Standard
14942,641327,Zena,Rigoni,Zena Rigoni,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,College,Urban,0.0,Single,Star,10/17/2018,,7873.57,Standard
14943,996794,Janell,Hepfer,Janell Hepfer,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,College,Suburban,0.0,Single,Star,4/5/2019,,7873.57,Standard
14944,209850,Tanesha,Koscielak,Tanesha Koscielak,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Bachelor,Rural,22355.0,Married,Star,7/6/2021,,7873.71,Standard
14945,334143,Keva,Garzone,Keva Garzone,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Rural,22355.0,Married,Star,4/24/2018,,7873.71,Standard
